user_id,email,uname,pword,role,phone_num,is_commuter,shirt_size
4942420,John.Henry@maine.edu,John.Henry,too679,player,6974542419,True,XL
7393877,Theresa.Morris@maine.edu,Theresa.Morris,government521,player,407.598.9182x12795,True,M
5669465,Dr..Matthew.Williams@maine.edu,Dr..Matthew.Williams,develop908,player,807-334-3166x636,True,M
9347673,Kristin.Smith@maine.edu,Kristin.Smith,both526,player,(512)200-8490x805,False,L
9456221,Steven.Orozco@maine.edu,Steven.Orozco,question609,player,+1-774-401-2357,True,XS
4455005,Lauren.Sanders@maine.edu,Lauren.Sanders,amount305,player,(673)252-1564,True,S
6466144,Bruce.Walter@maine.edu,Bruce.Walter,day460,player,3593476855,False,S
3568226,Jessica.Green@maine.edu,Jessica.Green,catch957,player,(915)305-8956x394,True,M
5202532,Gloria.Burns@maine.edu,Gloria.Burns,reach716,player,560.796.7606x409,True,XL
6867556,Martha.Young@maine.edu,Martha.Young,someone408,player,8318903518,True,XS
5085796,Karen.Kelly@maine.edu,Karen.Kelly,one342,player,869.862.4501x778,True,XS
8833636,Ashley.Jones@maine.edu,Ashley.Jones,almost667,player,935.927.1809x59540,True,S
9081448,Robert.Key@maine.edu,Robert.Key,time29,player,953-816-5800x4675,True,S
5329508,Catherine.Kelly@maine.edu,Catherine.Kelly,prove834,player,870-247-9425x85793,False,XL
9519721,Heather.Smith@maine.edu,Heather.Smith,kid128,player,620-562-8139,False,M
9534060,Joe.Fowler@maine.edu,Joe.Fowler,about813,player,402.609.3273,True,XL
1196653,Amanda.Arroyo@maine.edu,Amanda.Arroyo,card854,player,+1-331-498-3461x4962,True,XL
4895344,Michael.Charles.MD@maine.edu,Michael.Charles.MD,money428,player,655-415-4943,False,M
1743477,Bryan.Craig@maine.edu,Bryan.Craig,president938,player,601-388-8482,True,XS
2464374,Rhonda.Cox@maine.edu,Rhonda.Cox,Congress840,player,(575)990-8726x22093,True,L
8997494,Kelly.Fox@maine.edu,Kelly.Fox,party121,player,(998)915-1332x346,False,S
6924920,Amanda.Velez@maine.edu,Amanda.Velez,those225,player,(461)435-3260x6554,True,S
4618873,James.Harrison@maine.edu,James.Harrison,pretty172,player,9675122750,False,XS
1145466,Paul.Andrews@maine.edu,Paul.Andrews,name427,player,001-660-928-7355,False,XS
4362877,Julie.Savage@maine.edu,Julie.Savage,share114,player,926-744-0570x07163,False,S
2253438,Diane.Johnson@maine.edu,Diane.Johnson,long380,player,985-463-3876x71449,True,M
3392132,Norman.Mueller@maine.edu,Norman.Mueller,air414,player,260-346-6962,True,XL
9339526,David.Jones@maine.edu,David.Jones,practice599,player,555-955-2514x096,True,XS
8272520,Katie.Martinez@maine.edu,Katie.Martinez,these413,player,001-762-869-2785x270,False,S
1507982,Melissa.Dillon@maine.edu,Melissa.Dillon,light613,player,+1-526-240-0508,False,XL
9400976,Brian.Guerrero@maine.edu,Brian.Guerrero,nation295,player,593-789-8034x67137,True,L
3148435,Katie.Carroll@maine.edu,Katie.Carroll,hit338,player,(484)385-4745x6316,True,M
4715157,Javier.Dodson@maine.edu,Javier.Dodson,activity521,player,001-955-664-9420x88915,False,S
3914390,Tiffany.Cortez@maine.edu,Tiffany.Cortez,performance864,player,(744)239-0466x47472,True,L
5276313,Edward.Norris@maine.edu,Edward.Norris,man989,player,(519)848-4234x03213,True,S
8026778,Kenneth.Gardner@maine.edu,Kenneth.Gardner,wife401,player,576.853.2527x85560,False,L
3400347,Mr..Douglas.Woodard@maine.edu,Mr..Douglas.Woodard,second476,player,001-771-542-9608,False,S
5325467,Bryan.King@maine.edu,Bryan.King,factor39,player,+1-214-491-4750,True,XL
2056870,Amanda.Dennis@maine.edu,Amanda.Dennis,child245,player,(540)950-9706x882,True,XS
1682087,Billy.Fleming@maine.edu,Billy.Fleming,what907,player,(662)487-8721,True,XS
6101675,Robert.Diaz@maine.edu,Robert.Diaz,investment728,player,(511)204-1914,False,S
3193516,Susan.Watkins@maine.edu,Susan.Watkins,time184,player,(588)965-8668,True,XL
9878189,Peter.Hopkins@maine.edu,Peter.Hopkins,job675,player,217-576-1785,False,M
5814958,Craig.Brandt@maine.edu,Craig.Brandt,actually957,player,(962)548-3846,False,L
6879920,Glenda.Chapman@maine.edu,Glenda.Chapman,drug815,player,001-580-873-2014x523,True,XS
9294514,Nicole.Dorsey@maine.edu,Nicole.Dorsey,similar971,player,414-602-4784,False,XL
4729530,Steven.Ramirez@maine.edu,Steven.Ramirez,police468,player,(213)985-5533x325,False,XL
3828411,Scott.Underwood@maine.edu,Scott.Underwood,challenge67,player,001-820-654-9565x72449,True,M
1364674,Haley.Rose@maine.edu,Haley.Rose,bag625,player,(803)345-9414,False,M
8016578,John.Smith.MD@maine.edu,John.Smith.MD,arrive501,player,996-296-6814,False,M
5513925,Rebecca.Pruitt@maine.edu,Rebecca.Pruitt,always454,player,4163561999,True,L
8520390,Anna.Schmidt@maine.edu,Anna.Schmidt,year215,player,001-430-543-9665x79961,False,XS
3926729,Heather.Raymond@maine.edu,Heather.Raymond,address663,player,(537)268-4924,False,XL
5438154,Brett.Jacobs@maine.edu,Brett.Jacobs,camera781,player,+1-457-807-1518,True,L
1428171,Melissa.Peterson@maine.edu,Melissa.Peterson,authority863,player,757.835.7467,False,M
9448142,Brandon.Perez@maine.edu,Brandon.Perez,outside844,player,914-525-3139x084,False,M
5853903,Adrienne.Larson@maine.edu,Adrienne.Larson,key98,player,+1-901-812-4942x04075,True,M
5692112,John.Gonzalez@maine.edu,John.Gonzalez,production351,player,+1-456-619-5121x5543,False,S
5903056,Todd.Tucker@maine.edu,Todd.Tucker,manager652,player,617.754.7759x533,True,M
5882577,Michelle.Robertson@maine.edu,Michelle.Robertson,charge791,player,970.610.8215x7474,False,XL
2454228,Morgan.Black@maine.edu,Morgan.Black,body300,player,539.263.0784,True,XL
8815318,Daniel.Gibson@maine.edu,Daniel.Gibson,like386,player,(289)935-7293,True,XL
6503131,Ashley.Shaffer@maine.edu,Ashley.Shaffer,impact228,player,001-654-522-6527x2763,True,XS
6640347,Dana.White@maine.edu,Dana.White,may538,player,662.790.8353x56756,True,S
4778715,Jose.Soto@maine.edu,Jose.Soto,thank323,player,(548)985-6107x3847,True,M
8172256,Ernest.Beard@maine.edu,Ernest.Beard,show918,player,467.953.1363,False,L
4141796,Devon.Clark@maine.edu,Devon.Clark,relationship602,player,593-893-7466,True,M
8772326,Clifford.Harris@maine.edu,Clifford.Harris,science74,player,5672627647,False,L
6636265,Suzanne.Jenkins@maine.edu,Suzanne.Jenkins,stuff413,player,(432)674-4295x3627,True,XL
4162285,Alyssa.Carrillo@maine.edu,Alyssa.Carrillo,woman924,player,880-261-8268,False,XL
2067182,Stephen.Ramirez@maine.edu,Stephen.Ramirez,election397,player,+1-839-654-5371,True,M
4305647,Madison.Bailey@maine.edu,Madison.Bailey,side236,player,993-716-9132x7723,True,S
7879410,Mr..Troy.Carrillo@maine.edu,Mr..Troy.Carrillo,process853,player,(352)466-3084x712,True,L
4948722,Craig.Rivera@maine.edu,Craig.Rivera,key730,player,638.539.4459x4010,False,L
9757427,Bradley.Zimmerman@maine.edu,Bradley.Zimmerman,image969,player,399.943.0991x18359,False,L
5376760,Kelly.Cook@maine.edu,Kelly.Cook,share83,player,744.448.7553x68560,False,XL
9392888,Kaylee.Carlson@maine.edu,Kaylee.Carlson,range151,player,(558)516-1116x559,True,XS
6425338,John.Holland@maine.edu,John.Holland,protect884,player,386.527.5498x6711,True,XL
4356859,Christopher.Pena@maine.edu,Christopher.Pena,decision401,player,001-948-435-4957,True,M
6859517,David.Hensley@maine.edu,David.Hensley,big535,player,6747698415,True,S
6284031,Sara.White@maine.edu,Sara.White,bar331,player,(247)655-9162x74904,False,XS
7357187,Hannah.Meyers@maine.edu,Hannah.Meyers,beyond241,player,(872)507-5076,True,XL
3830534,Kyle.Burns@maine.edu,Kyle.Burns,impact170,player,(535)460-0773x86938,True,XS
1241864,Sue.Schwartz@maine.edu,Sue.Schwartz,others131,player,219-495-0988x9061,False,S
5227272,Lucas.Evans@maine.edu,Lucas.Evans,suffer791,player,(290)370-6159x1071,True,L
3312392,Christopher.Craig@maine.edu,Christopher.Craig,he999,player,+1-395-353-2066x4261,True,L
1245963,Ronald.Johnson@maine.edu,Ronald.Johnson,drive245,player,001-994-242-7635x3294,False,XS
9073419,Lisa.Wilson@maine.edu,Lisa.Wilson,truth26,player,(423)258-0534x53725,False,XL
5085961,Andrea.Fischer@maine.edu,Andrea.Fischer,company693,player,001-271-710-4979,False,L
4594446,Deborah.Miller@maine.edu,Deborah.Miller,certain201,player,343-719-3253x373,True,M
5251855,Ann.Davis@maine.edu,Ann.Davis,section293,player,001-996-201-7409x65913,False,S
9184016,Robert.Lindsey@maine.edu,Robert.Lindsey,military970,player,001-911-336-0409,False,XS
5241618,Michael.Long@maine.edu,Michael.Long,feeling370,player,685.793.7076,True,S
5157654,Joyce.Cohen@maine.edu,Joyce.Cohen,role280,player,(638)282-7214x298,True,L
1155865,Alan.Gonzales@maine.edu,Alan.Gonzales,certain221,player,2069382863,True,L
2001691,Mrs..Deborah.Davis@maine.edu,Mrs..Deborah.Davis,capital900,player,001-676-887-5121x90372,False,L
9190173,Alexander.Lewis@maine.edu,Alexander.Lewis,which243,player,950.405.9011x545,True,M
2734877,Dr..Adam.Ward@maine.edu,Dr..Adam.Ward,yard521,player,001-692-776-6914,True,XS
2329377,Stephanie.Paul@maine.edu,Stephanie.Paul,box201,player,+1-472-992-7880x24742,False,L
2454311,Rachel.Schneider@maine.edu,Rachel.Schneider,listen517,player,(526)948-1997x414,False,L
2562856,Stephen.Fuentes@maine.edu,Stephen.Fuentes,right408,player,001-481-812-9476x805,True,S
6003495,Jose.Howard@maine.edu,Jose.Howard,card882,player,(809)689-1704x5939,False,M
4985642,Darlene.Sandoval.DDS@maine.edu,Darlene.Sandoval.DDS,catch687,player,001-705-871-1012x2810,True,L
4117291,Angela.Wilson@maine.edu,Angela.Wilson,door136,player,+1-586-497-2784x18151,True,S
4217649,Anthony.Bennett@maine.edu,Anthony.Bennett,style912,player,(770)822-0732,False,XS
5255986,April.Parrish@maine.edu,April.Parrish,risk2,player,246-506-6936x876,False,S
3044151,Sally.Thompson@maine.edu,Sally.Thompson,reflect664,player,001-539-629-7546x3297,False,S
9128760,Jennifer.Weber@maine.edu,Jennifer.Weber,image376,player,620.292.4182x12008,False,L
2222905,James.Garcia@maine.edu,James.Garcia,cup128,player,397.993.8162x69604,True,L
8102714,Linda.Sweeney@maine.edu,Linda.Sweeney,page681,player,+1-207-330-9733,False,M
9769785,Dwayne.Richardson@maine.edu,Dwayne.Richardson,father758,player,363-693-9342x4788,False,M
4043580,Ryan.Jackson@maine.edu,Ryan.Jackson,heavy731,player,+1-416-478-7905,True,XL
7086906,Martha.Taylor@maine.edu,Martha.Taylor,mission708,player,6358322837,True,XL
6146878,William.Simmons@maine.edu,William.Simmons,business140,player,(414)669-1982x6739,True,L
4258623,Debra.Wilson@maine.edu,Debra.Wilson,teacher947,player,390.886.4888x190,False,XS
1555262,William.Little@maine.edu,William.Little,specific154,player,+1-586-819-2083x06336,True,L
5753663,Ashley.Martinez@maine.edu,Ashley.Martinez,our440,player,+1-210-817-0639x61614,True,XL
7283521,Steven.Taylor@maine.edu,Steven.Taylor,clear918,player,(521)503-8914,True,M
9892670,Mr..Daniel.Daniel@maine.edu,Mr..Daniel.Daniel,president380,player,001-651-551-9376,False,XL
5647172,Michelle.Hardin@maine.edu,Michelle.Hardin,home264,player,811-338-9445x63189,False,L
5419845,Kaitlyn.Huang@maine.edu,Kaitlyn.Huang,agent799,player,3108370164,True,XS
7445316,Kenneth.Herrera@maine.edu,Kenneth.Herrera,perhaps548,player,(884)837-5379x4407,False,XS
8092487,Arthur.Robinson@maine.edu,Arthur.Robinson,always611,player,001-910-362-3684,True,M
3658562,Daniel.Smith@maine.edu,Daniel.Smith,arrive608,player,001-655-429-1912,False,M
8422226,Dr..Joann.Hill@maine.edu,Dr..Joann.Hill,occur334,player,001-695-377-4544,False,XL
2734931,Katie.Green@maine.edu,Katie.Green,attention488,player,001-924-264-6330,True,M
5471061,Steven.Miller@maine.edu,Steven.Miller,such292,player,735.908.0822,False,XL
5284694,Justin.Alexander@maine.edu,Justin.Alexander,vote594,player,+1-745-575-2327x147,True,S
7953239,Fred.Ruiz@maine.edu,Fred.Ruiz,price117,player,(631)673-2492x268,False,XL
3119959,Emma.Davis@maine.edu,Emma.Davis,lead786,player,(759)727-7828x6271,True,XL
5047129,Mark.Fisher@maine.edu,Mark.Fisher,foreign612,player,(415)302-2787,True,XS
7086938,Brian.Obrien@maine.edu,Brian.Obrien,throughout591,player,+1-729-268-0498,False,L
5030744,Eric.Clark@maine.edu,Eric.Clark,mother115,player,441-357-8008x0280,True,XS
9884504,Linda.Thompson@maine.edu,Linda.Thompson,western841,player,+1-216-851-3202x5890,True,L
4635487,Gabriel.Hayes.Jr.@maine.edu,Gabriel.Hayes.Jr.,country912,player,487-988-1550x079,False,L
6216546,Brenda.Ray@maine.edu,Brenda.Ray,he40,player,001-869-292-3475x29822,False,XS
2886500,Cole.Bonilla@maine.edu,Cole.Bonilla,seat463,player,(522)336-4428x0882,False,M
2341734,Shane.Clarke@maine.edu,Shane.Clarke,network282,player,+1-296-251-7653x728,True,S
8321897,Mrs..Cindy.Harris@maine.edu,Mrs..Cindy.Harris,camera514,player,276.459.8923,False,L
6654826,Dillon.Meyer@maine.edu,Dillon.Meyer,decision978,player,985.245.5667x13526,False,S
7918441,Lynn.Johnson@maine.edu,Lynn.Johnson,age452,player,001-371-752-7301,True,XL
3365743,Heather.Hill@maine.edu,Heather.Hill,laugh749,player,001-611-480-1280x679,True,L
3861359,Elizabeth.Larson@maine.edu,Elizabeth.Larson,page253,player,+1-666-294-5052,False,XS
9481073,Joshua.Wilkins@maine.edu,Joshua.Wilkins,edge304,player,730.939.4568x2935,True,XL
4877172,Connor.Lloyd@maine.edu,Connor.Lloyd,together211,player,697-732-3979x6588,False,M
4123508,Haley.White@maine.edu,Haley.White,ready997,player,(680)585-7717x4005,False,M
8450934,Pamela.Hebert@maine.edu,Pamela.Hebert,yourself227,player,507-254-6185,True,L
4817783,Melissa.Davidson@maine.edu,Melissa.Davidson,travel842,player,001-414-987-5353x1401,False,M
2945912,Derek.Washington@maine.edu,Derek.Washington,particularly395,player,001-659-680-4279x91953,False,M
4025209,Frank.Miller@maine.edu,Frank.Miller,show760,player,(410)405-0339x4502,False,M
1745786,Barry.Obrien@maine.edu,Barry.Obrien,probably601,player,+1-744-976-4929x92932,True,M
8786809,Krystal.Lewis@maine.edu,Krystal.Lewis,art690,player,001-783-813-0161x1354,False,L
2577276,Jenna.Bell@maine.edu,Jenna.Bell,national600,player,001-693-541-9124x501,False,L
9204608,Gerald.Reid@maine.edu,Gerald.Reid,song238,player,(428)582-1409x5817,True,M
1164165,Alicia.Zhang@maine.edu,Alicia.Zhang,almost23,player,+1-950-626-1499x4755,True,S
9597832,Amy.Rodriguez@maine.edu,Amy.Rodriguez,course410,player,+1-960-499-4514x6155,True,XL
2521996,Rachel.Campbell@maine.edu,Rachel.Campbell,history876,player,3639430629,False,XL
3691404,Rebecca.Gomez@maine.edu,Rebecca.Gomez,value252,player,001-905-243-9900,False,XL
4471694,Kimberly.Davidson@maine.edu,Kimberly.Davidson,offer902,player,001-759-570-7785x47027,True,XL
5929871,Thomas.Scott@maine.edu,Thomas.Scott,move413,player,281-279-1671x1773,True,M
1848208,Kelsey.Dyer@maine.edu,Kelsey.Dyer,another690,player,3653172809,False,XL
2995088,Eduardo.Kirby@maine.edu,Eduardo.Kirby,those587,player,290-648-1222x9983,True,XS
8000407,John.Lane@maine.edu,John.Lane,owner111,player,779.426.4686,True,XS
4340632,Ashley.James@maine.edu,Ashley.James,find322,player,+1-719-349-6737x77056,True,L
2679706,Christopher.West@maine.edu,Christopher.West,shake318,player,7427733828,False,XL
9280412,Jared.Wang@maine.edu,Jared.Wang,mother25,player,530-795-6657,False,S
1598368,Alexandra.Greene@maine.edu,Alexandra.Greene,enough804,player,+1-585-544-0283x15208,True,L
7830433,Jonathan.Smith@maine.edu,Jonathan.Smith,top604,player,247.736.6267x601,False,M
9659299,Tracy.Delgado@maine.edu,Tracy.Delgado,scientist142,player,414.447.5027x5561,True,L
2544548,Henry.Brown@maine.edu,Henry.Brown,system730,player,(824)975-3031x8313,False,M
2018211,Bailey.Arellano@maine.edu,Bailey.Arellano,move376,player,215-437-2736,False,L
8108963,John.Smith@maine.edu,John.Smith,member824,player,001-272-923-9538x3550,False,XL
5378983,Rebecca.Baird@maine.edu,Rebecca.Baird,rather956,player,420.483.9318x5643,False,M
3988392,Cameron.Campbell@maine.edu,Cameron.Campbell,pick527,player,820-359-1024,False,XS
9016231,Renee.Gonzalez@maine.edu,Renee.Gonzalez,able57,player,001-299-875-5070x6310,True,L
6904747,Alicia.Meyer@maine.edu,Alicia.Meyer,though967,player,804.461.4809x6419,False,M
5467054,Patrick.Smith@maine.edu,Patrick.Smith,TV43,player,5622602049,False,M
5733296,Michele.Osborn@maine.edu,Michele.Osborn,attorney384,player,731.669.1396,False,M
3206067,Samantha.Brown@maine.edu,Samantha.Brown,structure547,player,+1-222-906-9869,False,S
1084348,Dustin.Moss@maine.edu,Dustin.Moss,paper700,player,001-320-526-3285x81423,False,M
3957693,Mary.Arroyo@maine.edu,Mary.Arroyo,need185,player,(975)814-7197,False,S
4975553,Elizabeth.Dyer.MD@maine.edu,Elizabeth.Dyer.MD,off171,player,+1-511-244-9120x098,True,XS
8424389,Roger.Soto@maine.edu,Roger.Soto,reflect867,player,+1-542-474-9341x9999,True,L
3306438,Sherry.Medina@maine.edu,Sherry.Medina,adult751,player,932-927-9958x4868,True,M
7467977,David.Moore@maine.edu,David.Moore,which324,player,840-901-8913,True,XL
4348874,Mary.Smith@maine.edu,Mary.Smith,American997,player,5167625223,False,L
8907722,Abigail.Lewis@maine.edu,Abigail.Lewis,continue652,player,998-546-9555x334,False,XL
3488716,Carl.Dean@maine.edu,Carl.Dean,foreign277,player,847-206-1298x56885,False,XL
9139150,Michael.Hall@maine.edu,Michael.Hall,old220,player,270-294-6122,True,XL
3228624,Heidi.Castro@maine.edu,Heidi.Castro,blue176,player,212-303-0738,False,XL
3304406,Tonya.Stone@maine.edu,Tonya.Stone,difficult108,player,957-689-5684,False,M
4774871,Dawn.Gates@maine.edu,Dawn.Gates,senior840,player,709.446.3752,False,XL
7222231,Cheryl.Carrillo@maine.edu,Cheryl.Carrillo,difficult734,player,(539)815-6193x631,True,S
2730969,Christina.Nguyen@maine.edu,Christina.Nguyen,meet47,player,(625)476-1540x2890,True,M
8722996,Rhonda.Aguilar@maine.edu,Rhonda.Aguilar,could579,player,7097469698,True,S
7568348,Diane.Brown@maine.edu,Diane.Brown,key313,player,920.718.7650x5789,False,L
6802397,Taylor.Martinez@maine.edu,Taylor.Martinez,young830,player,001-720-447-2715x26130,False,S
4045790,Michelle.Lee@maine.edu,Michelle.Lee,door380,player,(982)594-5318,False,XL
3048415,Robyn.Jenkins@maine.edu,Robyn.Jenkins,run600,player,+1-781-866-1969x269,False,XL
8991711,Ryan.Gordon@maine.edu,Ryan.Gordon,help955,player,(503)763-1469,True,L
2051043,Evan.Rodriguez@maine.edu,Evan.Rodriguez,evening727,player,6822558591,True,M
5278692,Carol.Velasquez@maine.edu,Carol.Velasquez,role822,player,798-626-6686x547,False,M
1604580,Lance.Guerrero@maine.edu,Lance.Guerrero,low792,player,218.498.6404x1860,False,XL
5893097,Rebekah.Hernandez@maine.edu,Rebekah.Hernandez,manager754,player,+1-657-294-0131x49560,True,XL
4301803,Erin.Fitzpatrick@maine.edu,Erin.Fitzpatrick,think455,player,(364)637-4688,False,M
3097584,Gregory.Chandler@maine.edu,Gregory.Chandler,wall910,player,+1-381-528-2415x4174,True,XS
9026546,Adrienne.Gonzales@maine.edu,Adrienne.Gonzales,modern40,player,526.893.3069x50834,True,L
9022453,Phillip.Johnson@maine.edu,Phillip.Johnson,week830,player,001-814-405-8611x1682,True,S
2831350,Gary.Woodard@maine.edu,Gary.Woodard,hour242,player,431.608.9476,True,M
9335805,Ronald.Perry@maine.edu,Ronald.Perry,material726,player,988.654.7354,True,L
2042885,Clarence.Fitzpatrick@maine.edu,Clarence.Fitzpatrick,clearly456,player,(225)254-7094,True,S
7252999,Sarah.Horton@maine.edu,Sarah.Horton,item748,player,577.631.1904,False,XL
8274952,Eric.Davis@maine.edu,Eric.Davis,give270,player,384.876.3813x770,True,XS
3499015,Claire.Sullivan@maine.edu,Claire.Sullivan,safe658,player,+1-584-891-5143x559,True,XL
3630092,Richard.Dalton@maine.edu,Richard.Dalton,defense767,player,(326)467-6938x8931,False,XS
6915085,Michele.Kelly@maine.edu,Michele.Kelly,eye608,player,8824050836,True,S
9937933,Jason.Pierce@maine.edu,Jason.Pierce,employee93,player,(983)746-7644x109,False,XS
9606158,Melissa.Morse@maine.edu,Melissa.Morse,through510,player,(452)396-1738x4778,False,XS
9608208,Steven.Harris@maine.edu,Steven.Harris,nice704,player,+1-940-519-0969x89175,False,XL
6181906,Deborah.Bell@maine.edu,Deborah.Bell,every53,player,564.866.7391,True,M
8838165,Heather.Jenkins@maine.edu,Heather.Jenkins,reveal59,player,(979)728-1768x77143,True,XS
7994395,Adrian.Gomez@maine.edu,Adrian.Gomez,player337,player,001-604-909-8023x6830,False,XS
6482972,John.Cunningham@maine.edu,John.Cunningham,population986,player,001-295-597-3834x638,True,XS
5198875,Ryan.Deleon@maine.edu,Ryan.Deleon,identify126,player,571-882-2785x12806,True,XL
9430047,Stephanie.Fox@maine.edu,Stephanie.Fox,suggest174,player,403.659.3297,False,M
8504351,Tony.Pittman@maine.edu,Tony.Pittman,meeting432,player,+1-825-927-8525x62639,False,S
9059359,James.Gonzalez@maine.edu,James.Gonzalez,local12,player,001-927-612-2066x794,True,XL
9067554,Donald.Caldwell@maine.edu,Donald.Caldwell,out300,player,438-278-6380x5709,False,M
8162338,Ashley.Roth@maine.edu,Ashley.Roth,many200,player,001-551-507-6126,False,S
4774950,Natalie.Gallegos@maine.edu,Natalie.Gallegos,suddenly772,player,760.532.0826,True,M
2149416,Keith.Clark@maine.edu,Keith.Clark,play115,player,471.881.6509x362,True,L
3523625,Amy.Costa@maine.edu,Amy.Costa,set201,player,+1-494-639-7840,False,XL
9088042,Xavier.Bowen@maine.edu,Xavier.Bowen,a34,player,001-309-238-9395x315,False,S
3816493,Sierra.Daniel@maine.edu,Sierra.Daniel,serious735,player,+1-318-664-9338x3673,False,XS
7654447,Julie.Perez@maine.edu,Julie.Perez,very117,player,853-642-1279x2157,True,XS
7136304,Isabella.Davis@maine.edu,Isabella.Davis,year648,player,+1-702-266-8817x509,False,XL
3234867,Juan.Nolan@maine.edu,Juan.Nolan,from632,player,(306)289-4546x8033,True,L
6790196,Ethan.Vasquez@maine.edu,Ethan.Vasquez,quality740,player,(380)323-9724x4721,False,L
3574837,Katrina.Ramos@maine.edu,Katrina.Ramos,industry305,player,(847)926-8600x6526,False,L
8467509,Kaitlyn.Hines@maine.edu,Kaitlyn.Hines,doctor287,player,001-841-361-0431x70019,False,XL
3085367,Jorge.Hernandez@maine.edu,Jorge.Hernandez,choice363,player,7036765716,True,XL
2341946,Lori.Thomas@maine.edu,Lori.Thomas,everyone230,player,345-490-9346x5725,False,XS
5026875,Sara.Mendoza@maine.edu,Sara.Mendoza,avoid277,player,2513261862,True,M
3501115,Janice.Jones@maine.edu,Janice.Jones,successful458,player,260.553.4161,True,M
9043004,Michelle.Cooper@maine.edu,Michelle.Cooper,laugh600,player,001-754-221-7031x99112,False,XS
3488832,Samantha.Parker@maine.edu,Samantha.Parker,avoid453,player,9047707079,False,XL
2788420,Christopher.Johnson@maine.edu,Christopher.Johnson,bill882,player,(865)557-3247x609,True,M
3740742,Jacob.Salazar@maine.edu,Jacob.Salazar,central437,player,980.987.9567x307,False,L
2751561,Robert.Taylor@maine.edu,Robert.Taylor,federal110,player,+1-916-971-4945x47417,False,XS
1815633,Megan.Jones@maine.edu,Megan.Jones,dog980,player,001-719-976-2484x872,True,M
7558226,Jeffrey.Keith@maine.edu,Jeffrey.Keith,its930,player,001-902-479-5017,True,XS
7525459,Jeremy.Koch@maine.edu,Jeremy.Koch,where1,player,(611)839-9735,True,M
3183707,Diana.Perez@maine.edu,Diana.Perez,both577,player,222-994-8693,True,XL
8420444,James.Maldonado@maine.edu,James.Maldonado,girl135,player,(847)435-6930x4162,True,L
1023069,Heidi.Mccann@maine.edu,Heidi.Mccann,throughout512,player,(758)573-2934x74273,False,L
6337627,Robin.Hill@maine.edu,Robin.Hill,ready943,player,940.232.0934x650,True,L
3552350,Frederick.Pennington@maine.edu,Frederick.Pennington,over182,player,+1-229-287-7914x1922,True,S
7337051,Bruce.Stone@maine.edu,Bruce.Stone,how675,player,+1-611-338-3325x82803,True,L
1948768,John.Allen@maine.edu,John.Allen,government166,player,2115761531,False,S
9325669,David.Coleman@maine.edu,David.Coleman,join168,player,(748)668-8065,True,XL
9036902,Benjamin.Brown@maine.edu,Benjamin.Brown,so956,player,(896)703-5380x080,True,XS
3400808,Mark.Clark@maine.edu,Mark.Clark,course979,player,909.490.4266x407,False,XS
9682025,Patrick.Jimenez@maine.edu,Patrick.Jimenez,put812,player,869.272.2881x92009,True,XS
2471019,Barbara.Davis@maine.edu,Barbara.Davis,billion868,player,(608)797-7808,True,XS
3021934,Kelly.Ross@maine.edu,Kelly.Ross,mean631,player,371-866-0675x262,True,XL
6077552,Brittany.Hebert@maine.edu,Brittany.Hebert,candidate928,player,(905)944-3529x219,False,XS
9161841,Jennifer.Moran@maine.edu,Jennifer.Moran,sell399,player,+1-631-450-4635x38845,True,L
7404657,Kathy.Charles@maine.edu,Kathy.Charles,baby502,player,(717)864-2120x8568,True,M
5811316,Jeremy.Williams@maine.edu,Jeremy.Williams,series196,player,001-732-826-0689x418,False,XL
9514101,Allison.Green@maine.edu,Allison.Green,win18,player,+1-681-265-5119x759,False,XL
6423684,Christine.Collins@maine.edu,Christine.Collins,effect238,player,998.779.0952x122,True,XS
7074949,Randy.Hughes@maine.edu,Randy.Hughes,system954,player,+1-247-318-0380x8578,True,L
2491525,Sharon.Wong@maine.edu,Sharon.Wong,body263,player,334-940-1362,True,S
8668295,Austin.Paul@maine.edu,Austin.Paul,certain589,player,721-816-9517,False,S
4633739,William.Williams@maine.edu,William.Williams,recently902,player,001-344-874-2368x68927,False,L
8688779,Alexis.Blair@maine.edu,Alexis.Blair,reason387,player,+1-650-622-7776x56106,True,M
3841163,Eileen.Martinez@maine.edu,Eileen.Martinez,weight137,player,569-493-3543,False,L
1946766,Heather.Flores@maine.edu,Heather.Flores,close102,player,5095137251,False,XL
9766034,Randy.Smith@maine.edu,Randy.Smith,visit610,player,(216)924-3824x7740,True,S
1021074,Lindsay.Moreno@maine.edu,Lindsay.Moreno,enter616,player,685-743-9638,False,S
4707478,Kyle.Miller@maine.edu,Kyle.Miller,else73,player,281.594.3737x92027,False,M
6671515,Mr..Joshua.Alexander@maine.edu,Mr..Joshua.Alexander,professor710,player,(712)280-3586x205,True,M
7294107,Mr..Todd.Bush.II@maine.edu,Mr..Todd.Bush.II,team373,player,+1-590-611-7260x089,True,XL
5448861,Megan.Harris@maine.edu,Megan.Harris,already772,player,001-521-631-1950,True,M
7818397,Ronald.Huffman@maine.edu,Ronald.Huffman,talk149,player,652-624-9712,True,XS
4439201,Andrew.Oliver@maine.edu,Andrew.Oliver,image896,player,495.683.9124x938,False,S
8146081,Eric.Galloway@maine.edu,Eric.Galloway,offer124,player,976-291-5343x671,True,M
5907617,Mary.King@maine.edu,Mary.King,right765,player,763-583-9385x870,False,L
